Country,wc_year,rating,adapted
Yugoslavia,1982,NA,FALSE
Zambia,1982,NA,FALSE
Zanzibar,1982,NA,FALSE
Zimbabwe,1982,NA,FALSE
Afghanistan,1986,NA,FALSE
Albania,1986,NA,FALSE
Algeria,1986,NA,FALSE
Andorra,1986,NA,FALSE
Angola,1986,NA,FALSE
Anguilla,1986,NA,FALSE
Antigua and Barbuda,1986,NA,FALSE
Argentina,1986,NA,FALSE
Armenia,1986,NA,FALSE
Aruba,1986,NA,FALSE
Australia,1986,NA,FALSE
Austria,1986,NA,FALSE
Azerbaijan,1986,NA,FALSE
Bahamas,1986,NA,FALSE
Bahrain,1986,NA,FALSE
Bangladesh,1986,NA,FALSE
Barbados,1986,NA,FALSE
Belarus,1986,NA,FALSE
Belgium,1986,NA,FALSE
Belize,1986,NA,FALSE
Benin,1986,NA,FALSE
Bermuda,1986,NA,FALSE
Bhutan,1986,NA,FALSE
Bolivia,1986,NA,FALSE
Bolivia,1986,NA,FALSE
Bonaire,1986,NA,FALSE
Bosnia and Herzegovina,1986,NA,FALSE
Botswana,1986,NA,FALSE
Brazil,1986,NA,FALSE
British Guiana,1986,NA,FALSE
British Virgin Islands,1986,NA,FALSE
Brunei,1986,NA,FALSE
Bulgaria,1986,NA,FALSE
Burkina Faso,1986,NA,FALSE
Burma,1986,NA,FALSE
Burundi,1986,NA,FALSE
Cambodia,1986,NA,FALSE
Cameroon,1986,NA,FALSE
Canada,1986,NA,FALSE
Cape Verde,1986,NA,FALSE
Cayman Islands,1986,NA,FALSE
Central African Republic,1986,NA,FALSE
Ceylon,1986,NA,FALSE
Chad,1986,NA,FALSE
Chagos Islands,1986,NA,FALSE
Chile,1986,NA,FALSE
China,1986,NA,FALSE
Christmas Island,1986,NA,FALSE
Cocos Islands,1986,NA,FALSE
Colombia,1986,NA,FALSE
Comoros,1986,NA,FALSE
Congo,1986,NA,FALSE
Congo-Brazzaville,1986,NA,FALSE
Cook Islands,1986,NA,FALSE
Costa Rica,1986,NA,FALSE
Croatia,1986,NA,FALSE
Cuba,1986,NA,FALSE
Curaçao,1986,NA,FALSE
Cyprus,1986,NA,FALSE
Czechia,1986,NA,FALSE
Czechoslovakia,1986,NA,FALSE
Dahomey,1986,NA,FALSE
Democratic Republic of Congo,1986,NA,FALSE
Denmark,1986,NA,FALSE
Djibouti,1986,NA,FALSE
Dominica,1986,NA,FALSE
Dominican Republic,1986,NA,FALSE
East Germany,1986,NA,FALSE
East Timor,1986,NA,FALSE
Eastern Samoa,1986,NA,FALSE
Ecuador,1986,NA,FALSE
Egypt,1986,NA,FALSE
El Salvador,1986,NA,FALSE
England,1986,2050,FALSE
Equatorial Guinea,1986,NA,FALSE
Eritrea,1986,NA,FALSE
Estonia,1986,NA,FALSE
Eswatini,1986,NA,FALSE
Ethiopia,1986,NA,FALSE
Falkland Islands,1986,NA,FALSE
Faroe Islands,1986,NA,FALSE
Federated States of Micronesia,1986,NA,FALSE
Fiji,1986,NA,FALSE
Finland,1986,NA,FALSE
France,1986,NA,FALSE
French Guiana,1986,NA,FALSE
Gabon,1986,NA,FALSE
Gambia,1986,NA,FALSE
Georgia,1986,NA,FALSE
Germany,1986,NA,FALSE
Ghana,1986,NA,FALSE
Gibraltar,1986,NA,FALSE
Greece,1986,NA,FALSE
Greenland,1986,NA,FALSE
Grenada,1986,NA,FALSE
Guadeloupe,1986,NA,FALSE
Guam,1986,NA,FALSE
Guatemala,1986,NA,FALSE
Guinea,1986,NA,FALSE
Guinea-Bissau,1986,NA,FALSE
Guyana,1986,NA,FALSE
Haiti,1986,NA,FALSE
Honduras,1986,NA,FALSE
Hong Kong,1986,NA,FALSE
Hungary,1986,NA,FALSE
Iceland,1986,NA,FALSE
India,1986,NA,FALSE
Indonesia,1986,NA,FALSE
Iran,1986,NA,FALSE
Iraq,1986,NA,FALSE
Ireland,1986,1325,FALSE
Israel,1986,NA,FALSE
Italy,1986,NA,FALSE
Ivory Coast,1986,NA,FALSE
Jamaica,1986,NA,FALSE
Japan,1986,NA,FALSE
Jordan,1986,NA,FALSE
Kazakhstan,1986,NA,FALSE
Kenya,1986,NA,FALSE
Khmer Republic,1986,NA,FALSE
Kiribati,1986,NA,FALSE
Kosovo,1986,NA,FALSE
Kurdistan,1986,NA,FALSE
Kuwait,1986,NA,FALSE
Kyrgyzstan,1986,NA,FALSE
Laos,1986,NA,FALSE
Latvia,1986,NA,FALSE
Lebanon,1986,NA,FALSE
Lesotho,1986,NA,FALSE
Liberia,1986,NA,FALSE
Libya,1986,NA,FALSE
Liechtenstein,1986,NA,FALSE
Lithuania,1986,NA,FALSE
Luxembourg,1986,NA,FALSE
Macao,1986,NA,FALSE
Macedonia,1986,NA,FALSE
Madagascar,1986,NA,FALSE
Malawi,1986,NA,FALSE
Malaya,1986,NA,FALSE
Malaysia,1986,NA,FALSE
Maldives,1986,NA,FALSE
Mali,1986,NA,FALSE
Malta,1986,NA,FALSE
Marshall Islands,1986,NA,FALSE
Martinique,1986,NA,FALSE
Mauritania,1986,NA,FALSE
Mauritius,1986,NA,FALSE
Mayotte,1986,NA,FALSE
Mexico,1986,NA,FALSE
Moldova,1986,NA,FALSE
Monaco,1986,NA,FALSE
Mongolia,1986,NA,FALSE
Montenegro,1986,NA,FALSE
Montserrat,1986,NA,FALSE
Morocco,1986,NA,FALSE
Mozambique,1986,NA,FALSE
Myanmar,1986,NA,FALSE
Namibia,1986,NA,FALSE
Nepal,1986,NA,FALSE
Netherlands,1986,NA,FALSE
Netherlands Antilles,1986,NA,FALSE
New Caledonia,1986,NA,FALSE
New Zealand,1986,NA,FALSE
Nicaragua,1986,NA,FALSE
Niger,1986,NA,FALSE
Nigeria,1986,NA,FALSE
Niue,1986,NA,FALSE
North Korea,1986,NA,FALSE
North Macedonia,1986,NA,FALSE
North Vietnam,1986,NA,FALSE
North Yemen,1986,NA,FALSE
Northern Cyprus,1986,NA,FALSE
Northern Ireland,1986,NA,FALSE
Northern Mariana Islands,1986,NA,FALSE
Northern Rhodesia,1986,NA,FALSE
Norway,1986,NA,FALSE
Oman,1986,NA,FALSE
Pakistan,1986,NA,FALSE
Palau,1986,NA,FALSE
Palestine,1986,NA,FALSE
Palestine,1986,NA,FALSE
Panama,1986,NA,FALSE
Papua New Guinea,1986,NA,FALSE
Paraguay,1986,NA,FALSE
Peru,1986,NA,FALSE
Philippines,1986,NA,FALSE
Poland,1986,NA,FALSE
Portugal,1986,NA,FALSE
Puerto Rico,1986,NA,FALSE
Qatar,1986,NA,FALSE
Reunion,1986,NA,FALSE
Romania,1986,NA,FALSE
Russia,1986,NA,FALSE
Rwanda,1986,NA,FALSE
Saba,1986,NA,FALSE
Saint Barthelemy,1986,NA,FALSE
Saint Kitts and Nevis,1986,NA,FALSE
Saint Lucia,1986,NA,FALSE
Saint Martin,1986,NA,FALSE
Saint Pierre and Miquelon,1986,NA,FALSE
Saint Vincent and the Grenadines,1986,NA,FALSE
Samoa,1986,NA,FALSE
San Marino,1986,NA,FALSE
Sao Tome and Principe,1986,NA,FALSE
Saudi Arabia,1986,NA,FALSE
Scotland,1986,1991,FALSE
Senegal,1986,NA,FALSE
Serbia,1986,NA,FALSE
Serbia and Montenegro,1986,NA,FALSE
Seychelles,1986,NA,FALSE
Sierra Leone,1986,NA,FALSE
Singapore,1986,NA,FALSE
Sint Eustatius,1986,NA,FALSE
Sint Maarten,1986,NA,FALSE
Slovakia,1986,NA,FALSE
Slovenia,1986,NA,FALSE
Solomon Islands,1986,NA,FALSE
Somalia,1986,NA,FALSE
Somaliland,1986,NA,FALSE
South Africa,1986,NA,FALSE
South Korea,1986,NA,FALSE
South Sudan,1986,NA,FALSE
South Vietnam,1986,NA,FALSE
South Yemen,1986,NA,FALSE
Southern Rhodesia,1986,NA,FALSE
Soviet Union,1986,NA,FALSE
Spain,1986,NA,FALSE
Sri Lanka,1986,NA,FALSE
Sudan,1986,NA,FALSE
Surinam,1986,NA,FALSE
Suriname,1986,NA,FALSE
Swaziland,1986,NA,FALSE
Sweden,1986,NA,FALSE
Switzerland,1986,NA,FALSE
Syria,1986,NA,FALSE
Tahiti,1986,NA,FALSE
Taiwan,1986,NA,FALSE
Tajikistan,1986,NA,FALSE
Tanganyika,1986,NA,FALSE
Tanzania,1986,NA,FALSE
Thailand,1986,NA,FALSE
Tibet,1986,NA,FALSE
Togo,1986,NA,FALSE
Tonga,1986,NA,FALSE
Trinidad and Tobago,1986,NA,FALSE
Tunisia,1986,NA,FALSE
Turkey,1986,NA,FALSE
Turkmenistan,1986,NA,FALSE
Turks and Caicos Islands,1986,NA,FALSE
Tuvalu,1986,NA,FALSE
Uganda,1986,NA,FALSE
Ukraine,1986,NA,FALSE
United Arab Emirates,1986,NA,FALSE
United Arab Republic,1986,NA,FALSE
United States,1986,NA,FALSE
Upper Volta,1986,NA,FALSE
Uruguay,1986,NA,FALSE
US Virgin Islands,1986,NA,FALSE
Uzbekistan,1986,NA,FALSE
Vanuatu,1986,NA,FALSE
Vatican,1986,NA,FALSE
Venezuela,1986,NA,FALSE
Vietnam,1986,NA,FALSE
Wales,1986,1439,FALSE
Wallis and Futuna,1986,NA,FALSE
West Germany,1986,NA,FALSE
Western Sahara,1986,NA,FALSE
Yemen,1986,NA,FALSE
Yugoslavia,1986,NA,FALSE
Zambia,1986,NA,FALSE
Zanzibar,1986,NA,FALSE
Zimbabwe,1986,NA,FALSE
Afghanistan,1990,NA,FALSE
Albania,1990,NA,FALSE
Algeria,1990,NA,FALSE
Andorra,1990,NA,FALSE
Angola,1990,NA,FALSE
Anguilla,1990,NA,FALSE
Antigua and Barbuda,1990,NA,FALSE
Argentina,1990,NA,FALSE
Armenia,1990,NA,FALSE
Aruba,1990,NA,FALSE
Australia,1990,NA,FALSE
Austria,1990,NA,FALSE
Azerbaijan,1990,NA,FALSE
Bahamas,1990,NA,FALSE
Bahrain,1990,NA,FALSE
Bangladesh,1990,NA,FALSE
Barbados,1990,NA,FALSE
Belarus,1990,NA,FALSE
Belgium,1990,NA,FALSE
Belize,1990,NA,FALSE
Benin,1990,NA,FALSE
Bermuda,1990,NA,FALSE
Bhutan,1990,NA,FALSE
Bolivia,1990,NA,FALSE
Bolivia,1990,NA,FALSE
Bonaire,1990,NA,FALSE
Bosnia and Herzegovina,1990,NA,FALSE
Botswana,1990,NA,FALSE
Brazil,1990,NA,FALSE
British Guiana,1990,NA,FALSE
British Virgin Islands,1990,NA,FALSE
Brunei,1990,NA,FALSE
Bulgaria,1990,NA,FALSE
Burkina Faso,1990,NA,FALSE
Burma,1990,NA,FALSE
Burundi,1990,NA,FALSE
Cambodia,1990,NA,FALSE
Cameroon,1990,NA,FALSE
Canada,1990,NA,FALSE
Cape Verde,1990,NA,FALSE
Cayman Islands,1990,NA,FALSE
Central African Republic,1990,NA,FALSE
Ceylon,1990,NA,FALSE
Chad,1990,NA,FALSE
Chagos Islands,1990,NA,FALSE
Chile,1990,NA,FALSE
China,1990,NA,FALSE
Christmas Island,1990,NA,FALSE
Cocos Islands,1990,NA,FALSE
Colombia,1990,NA,FALSE
Comoros,1990,NA,FALSE
Congo,1990,NA,FALSE
Congo-Brazzaville,1990,NA,FALSE
Cook Islands,1990,NA,FALSE
Costa Rica,1990,NA,FALSE
Croatia,1990,NA,FALSE
Cuba,1990,NA,FALSE
Curaçao,1990,NA,FALSE
Cyprus,1990,NA,FALSE
Czechia,1990,NA,FALSE
Czechoslovakia,1990,NA,FALSE
Dahomey,1990,NA,FALSE
Democratic Republic of Congo,1990,NA,FALSE
Denmark,1990,NA,FALSE
Djibouti,1990,NA,FALSE
Dominica,1990,NA,FALSE
Dominican Republic,1990,NA,FALSE
East Germany,1990,NA,FALSE
East Timor,1990,NA,FALSE
Eastern Samoa,1990,NA,FALSE
Ecuador,1990,NA,FALSE
Egypt,1990,NA,FALSE
El Salvador,1990,NA,FALSE
England,1990,2050,FALSE
Equatorial Guinea,1990,NA,FALSE
Eritrea,1990,NA,FALSE
Estonia,1990,NA,FALSE
Eswatini,1990,NA,FALSE
Ethiopia,1990,NA,FALSE
Falkland Islands,1990,NA,FALSE
Faroe Islands,1990,NA,FALSE
Federated States of Micronesia,1990,NA,FALSE
Fiji,1990,NA,FALSE
Finland,1990,NA,FALSE
France,1990,NA,FALSE
French Guiana,1990,NA,FALSE
Gabon,1990,NA,FALSE
Gambia,1990,NA,FALSE
Georgia,1990,NA,FALSE
Germany,1990,NA,FALSE
Ghana,1990,NA,FALSE
Gibraltar,1990,NA,FALSE
Greece,1990,NA,FALSE
Greenland,1990,NA,FALSE
Grenada,1990,NA,FALSE
Guadeloupe,1990,NA,FALSE
Guam,1990,NA,FALSE
Guatemala,1990,NA,FALSE
Guinea,1990,NA,FALSE
Guinea-Bissau,1990,NA,FALSE
Guyana,1990,NA,FALSE
Haiti,1990,NA,FALSE
Honduras,1990,NA,FALSE
Hong Kong,1990,NA,FALSE
Hungary,1990,NA,FALSE
Iceland,1990,NA,FALSE
India,1990,NA,FALSE
Indonesia,1990,NA,FALSE
Iran,1990,NA,FALSE
Iraq,1990,NA,FALSE
Ireland,1990,1325,FALSE
Israel,1990,NA,FALSE
Italy,1990,NA,FALSE
Ivory Coast,1990,NA,FALSE
Jamaica,1990,NA,FALSE
Japan,1990,NA,FALSE
Jordan,1990,NA,FALSE
Kazakhstan,1990,NA,FALSE
Kenya,1990,NA,FALSE
Khmer Republic,1990,NA,FALSE
Kiribati,1990,NA,FALSE
Kosovo,1990,NA,FALSE
Kurdistan,1990,NA,FALSE
Kuwait,1990,NA,FALSE
Kyrgyzstan,1990,NA,FALSE
Laos,1990,NA,FALSE
Latvia,1990,NA,FALSE
Lebanon,1990,NA,FALSE
Lesotho,1990,NA,FALSE
Liberia,1990,NA,FALSE
Libya,1990,NA,FALSE
Liechtenstein,1990,NA,FALSE
Lithuania,1990,NA,FALSE
Luxembourg,1990,NA,FALSE
Macao,1990,NA,FALSE
Macedonia,1990,NA,FALSE
Madagascar,1990,NA,FALSE
Malawi,1990,NA,FALSE
Malaya,1990,NA,FALSE
Malaysia,1990,NA,FALSE
Maldives,1990,NA,FALSE
Mali,1990,NA,FALSE
Malta,1990,NA,FALSE
Marshall Islands,1990,NA,FALSE
Martinique,1990,NA,FALSE
Mauritania,1990,NA,FALSE
Mauritius,1990,NA,FALSE
Mayotte,1990,NA,FALSE
Mexico,1990,NA,FALSE
Moldova,1990,NA,FALSE
Monaco,1990,NA,FALSE
Mongolia,1990,NA,FALSE
Montenegro,1990,NA,FALSE
Montserrat,1990,NA,FALSE
Morocco,1990,NA,FALSE
Mozambique,1990,NA,FALSE
Myanmar,1990,NA,FALSE
Namibia,1990,NA,FALSE
Nepal,1990,NA,FALSE
Netherlands,1990,NA,FALSE
Netherlands Antilles,1990,NA,FALSE
New Caledonia,1990,NA,FALSE
New Zealand,1990,NA,FALSE
Nicaragua,1990,NA,FALSE
Niger,1990,NA,FALSE
Nigeria,1990,NA,FALSE
Niue,1990,NA,FALSE
North Korea,1990,NA,FALSE
North Macedonia,1990,NA,FALSE
North Vietnam,1990,NA,FALSE
North Yemen,1990,NA,FALSE
Northern Cyprus,1990,NA,FALSE
Northern Ireland,1990,NA,FALSE
Northern Mariana Islands,1990,NA,FALSE
Northern Rhodesia,1990,NA,FALSE
Norway,1990,NA,FALSE
Oman,1990,NA,FALSE
Pakistan,1990,NA,FALSE
Palau,1990,NA,FALSE
Palestine,1990,NA,FALSE
Palestine,1990,NA,FALSE
Panama,1990,NA,FALSE
Papua New Guinea,1990,NA,FALSE
Paraguay,1990,NA,FALSE
Peru,1990,NA,FALSE
Philippines,1990,NA,FALSE
Poland,1990,NA,FALSE
Portugal,1990,NA,FALSE
Puerto Rico,1990,NA,FALSE
Qatar,1990,NA,FALSE
Reunion,1990,NA,FALSE
Romania,1990,NA,FALSE
Russia,1990,NA,FALSE
Rwanda,1990,NA,FALSE
Saba,1990,NA,FALSE
Saint Barthelemy,1990,NA,FALSE
Saint Kitts and Nevis,1990,NA,FALSE
Saint Lucia,1990,NA,FALSE
Saint Martin,1990,NA,FALSE
Saint Pierre and Miquelon,1990,NA,FALSE
Saint Vincent and the Grenadines,1990,NA,FALSE
Samoa,1990,NA,FALSE
San Marino,1990,NA,FALSE
Sao Tome and Principe,1990,NA,FALSE
Saudi Arabia,1990,NA,FALSE
Scotland,1990,1991,FALSE
Senegal,1990,NA,FALSE
Serbia,1990,NA,FALSE
Serbia and Montenegro,1990,NA,FALSE
Seychelles,1990,NA,FALSE
Sierra Leone,1990,NA,FALSE
Singapore,1990,NA,FALSE
Sint Eustatius,1990,NA,FALSE
Sint Maarten,1990,NA,FALSE
Slovakia,1990,NA,FALSE
Slovenia,1990,NA,FALSE
Solomon Islands,1990,NA,FALSE
Somalia,1990,NA,FALSE
Somaliland,1990,NA,FALSE
South Africa,1990,NA,FALSE
South Korea,1990,NA,FALSE
South Sudan,1990,NA,FALSE
South Vietnam,1990,NA,FALSE
South Yemen,1990,NA,FALSE
Southern Rhodesia,1990,NA,FALSE
Soviet Union,1990,NA,FALSE
Spain,1990,NA,FALSE
Sri Lanka,1990,NA,FALSE
Sudan,1990,NA,FALSE
Surinam,1990,NA,FALSE
Suriname,1990,NA,FALSE
Swaziland,1990,NA,FALSE
Sweden,1990,NA,FALSE
Switzerland,1990,NA,FALSE
Syria,1990,NA,FALSE
Tahiti,1990,NA,FALSE
Taiwan,1990,NA,FALSE
Tajikistan,1990,NA,FALSE
Tanganyika,1990,NA,FALSE
Tanzania,1990,NA,FALSE
Thailand,1990,NA,FALSE
Tibet,1990,NA,FALSE
Togo,1990,NA,FALSE
Tonga,1990,NA,FALSE
Trinidad and Tobago,1990,NA,FALSE
Tunisia,1990,NA,FALSE
Turkey,1990,NA,FALSE
Turkmenistan,1990,NA,FALSE
Turks and Caicos Islands,1990,NA,FALSE
Tuvalu,1990,NA,FALSE
Uganda,1990,NA,FALSE
Ukraine,1990,NA,FALSE
United Arab Emirates,1990,NA,FALSE
United Arab Republic,1990,NA,FALSE
United States,1990,NA,FALSE
Upper Volta,1990,NA,FALSE
Uruguay,1990,NA,FALSE
US Virgin Islands,1990,NA,FALSE
Uzbekistan,1990,NA,FALSE
Vanuatu,1990,NA,FALSE
Vatican,1990,NA,FALSE
Venezuela,1990,NA,FALSE
Vietnam,1990,NA,FALSE
Wales,1990,1439,FALSE
Wallis and Futuna,1990,NA,FALSE
West Germany,1990,NA,FALSE
Western Sahara,1990,NA,FALSE
Yemen,1990,NA,FALSE
Yugoslavia,1990,NA,FALSE
Zambia,1990,NA,FALSE
Zanzibar,1990,NA,FALSE
Zimbabwe,1990,NA,FALSE
Afghanistan,1994,NA,FALSE
Albania,1994,NA,FALSE
Algeria,1994,NA,FALSE
Andorra,1994,NA,FALSE
Angola,1994,NA,FALSE
Anguilla,1994,NA,FALSE
Antigua and Barbuda,1994,NA,FALSE
Argentina,1994,NA,FALSE
Armenia,1994,NA,FALSE
Aruba,1994,NA,FALSE
Australia,1994,NA,FALSE
Austria,1994,NA,FALSE
Azerbaijan,1994,NA,FALSE
Bahamas,1994,NA,FALSE
Bahrain,1994,NA,FALSE
Bangladesh,1994,NA,FALSE
Barbados,1994,NA,FALSE
Belarus,1994,NA,FALSE
Belgium,1994,NA,FALSE
Belize,1994,NA,FALSE
Benin,1994,NA,FALSE
Bermuda,1994,NA,FALSE
Bhutan,1994,NA,FALSE
Bolivia,1994,NA,FALSE
Bolivia,1994,NA,FALSE
Bonaire,1994,NA,FALSE
Bosnia and Herzegovina,1994,NA,FALSE
Botswana,1994,NA,FALSE
Brazil,1994,NA,FALSE
British Guiana,1994,NA,FALSE
British Virgin Islands,1994,NA,FALSE
Brunei,1994,NA,FALSE
Bulgaria,1994,NA,FALSE
Burkina Faso,1994,NA,FALSE
Burma,1994,NA,FALSE
Burundi,1994,NA,FALSE
Cambodia,1994,NA,FALSE
Cameroon,1994,NA,FALSE
Canada,1994,NA,FALSE
Cape Verde,1994,NA,FALSE
Cayman Islands,1994,NA,FALSE
Central African Republic,1994,NA,FALSE
Ceylon,1994,NA,FALSE
Chad,1994,NA,FALSE
Chagos Islands,1994,NA,FALSE
Chile,1994,NA,FALSE
China,1994,NA,FALSE
Christmas Island,1994,NA,FALSE
Cocos Islands,1994,NA,FALSE
Colombia,1994,NA,FALSE
Comoros,1994,NA,FALSE
Congo,1994,NA,FALSE
Congo-Brazzaville,1994,NA,FALSE
Cook Islands,1994,NA,FALSE
Costa Rica,1994,NA,FALSE
Croatia,1994,NA,FALSE
Cuba,1994,NA,FALSE
Curaçao,1994,NA,FALSE
Cyprus,1994,NA,FALSE
Czechia,1994,NA,FALSE
Czechoslovakia,1994,NA,FALSE
Dahomey,1994,NA,FALSE
Democratic Republic of Congo,1994,NA,FALSE
Denmark,1994,NA,FALSE
Djibouti,1994,NA,FALSE
Dominica,1994,NA,FALSE
Dominican Republic,1994,NA,FALSE
East Germany,1994,NA,FALSE
East Timor,1994,NA,FALSE
Eastern Samoa,1994,NA,FALSE
Ecuador,1994,NA,FALSE
Egypt,1994,NA,FALSE
El Salvador,1994,NA,FALSE
England,1994,2050,FALSE
Equatorial Guinea,1994,NA,FALSE
Eritrea,1994,NA,FALSE
Estonia,1994,NA,FALSE
Eswatini,1994,NA,FALSE
Ethiopia,1994,NA,FALSE
Falkland Islands,1994,NA,FALSE
Faroe Islands,1994,NA,FALSE
Federated States of Micronesia,1994,NA,FALSE
Fiji,1994,NA,FALSE
Finland,1994,NA,FALSE
France,1994,NA,FALSE
French Guiana,1994,NA,FALSE
Gabon,1994,NA,FALSE
Gambia,1994,NA,FALSE
Georgia,1994,NA,FALSE
Germany,1994,NA,FALSE
Ghana,1994,NA,FALSE
Gibraltar,1994,NA,FALSE
Greece,1994,NA,FALSE
Greenland,1994,NA,FALSE
Grenada,1994,NA,FALSE
Guadeloupe,1994,NA,FALSE
Guam,1994,NA,FALSE
Guatemala,1994,NA,FALSE
Guinea,1994,NA,FALSE
Guinea-Bissau,1994,NA,FALSE
Guyana,1994,NA,FALSE
Haiti,1994,NA,FALSE
Honduras,1994,NA,FALSE
Hong Kong,1994,NA,FALSE
Hungary,1994,NA,FALSE
Iceland,1994,NA,FALSE
India,1994,NA,FALSE
Indonesia,1994,NA,FALSE
Iran,1994,NA,FALSE
Iraq,1994,NA,FALSE
Ireland,1994,1325,FALSE
Israel,1994,NA,FALSE
Italy,1994,NA,FALSE
Ivory Coast,1994,NA,FALSE
Jamaica,1994,NA,FALSE
Japan,1994,NA,FALSE
Jordan,1994,NA,FALSE
Kazakhstan,1994,NA,FALSE
Kenya,1994,NA,FALSE
Khmer Republic,1994,NA,FALSE
Kiribati,1994,NA,FALSE
Kosovo,1994,NA,FALSE
Kurdistan,1994,NA,FALSE
Kuwait,1994,NA,FALSE
Kyrgyzstan,1994,NA,FALSE
Laos,1994,NA,FALSE
Latvia,1994,NA,FALSE
Lebanon,1994,NA,FALSE
Lesotho,1994,NA,FALSE
Liberia,1994,NA,FALSE
Libya,1994,NA,FALSE
Liechtenstein,1994,NA,FALSE
Lithuania,1994,NA,FALSE
Luxembourg,1994,NA,FALSE
Macao,1994,NA,FALSE
Macedonia,1994,NA,FALSE
Madagascar,1994,NA,FALSE
Malawi,1994,NA,FALSE
Malaya,1994,NA,FALSE
Malaysia,1994,NA,FALSE
Maldives,1994,NA,FALSE
Mali,1994,NA,FALSE
Malta,1994,NA,FALSE
Marshall Islands,1994,NA,FALSE
Martinique,1994,NA,FALSE
Mauritania,1994,NA,FALSE
Mauritius,1994,NA,FALSE
Mayotte,1994,NA,FALSE
Mexico,1994,NA,FALSE
Moldova,1994,NA,FALSE
Monaco,1994,NA,FALSE
Mongolia,1994,NA,FALSE
Montenegro,1994,NA,FALSE
Montserrat,1994,NA,FALSE
Morocco,1994,NA,FALSE
Mozambique,1994,NA,FALSE
Myanmar,1994,NA,FALSE
Namibia,1994,NA,FALSE
Nepal,1994,NA,FALSE
Netherlands,1994,NA,FALSE
Netherlands Antilles,1994,NA,FALSE
New Caledonia,1994,NA,FALSE
New Zealand,1994,NA,FALSE
Nicaragua,1994,NA,FALSE
Niger,1994,NA,FALSE
Nigeria,1994,NA,FALSE
Niue,1994,NA,FALSE
North Korea,1994,NA,FALSE
North Macedonia,1994,NA,FALSE
North Vietnam,1994,NA,FALSE
North Yemen,1994,NA,FALSE
Northern Cyprus,1994,NA,FALSE
Northern Ireland,1994,NA,FALSE
Northern Mariana Islands,1994,NA,FALSE
Northern Rhodesia,1994,NA,FALSE
Norway,1994,NA,FALSE
Oman,1994,NA,FALSE
Pakistan,1994,NA,FALSE
Palau,1994,NA,FALSE
Palestine,1994,NA,FALSE
Palestine,1994,NA,FALSE
Panama,1994,NA,FALSE
Papua New Guinea,1994,NA,FALSE
Paraguay,1994,NA,FALSE
Peru,1994,NA,FALSE
Philippines,1994,NA,FALSE
Poland,1994,NA,FALSE
Portugal,1994,NA,FALSE
Puerto Rico,1994,NA,FALSE
Qatar,1994,NA,FALSE
Reunion,1994,NA,FALSE
Romania,1994,NA,FALSE
Russia,1994,NA,FALSE
Rwanda,1994,NA,FALSE
Saba,1994,NA,FALSE
Saint Barthelemy,1994,NA,FALSE
Saint Kitts and Nevis,1994,NA,FALSE
Saint Lucia,1994,NA,FALSE
Saint Martin,1994,NA,FALSE
Saint Pierre and Miquelon,1994,NA,FALSE
Saint Vincent and the Grenadines,1994,NA,FALSE
Samoa,1994,NA,FALSE
San Marino,1994,NA,FALSE
Sao Tome and Principe,1994,NA,FALSE
Saudi Arabia,1994,NA,FALSE
Scotland,1994,1991,FALSE
Senegal,1994,NA,FALSE
Serbia,1994,NA,FALSE
Serbia and Montenegro,1994,NA,FALSE
Seychelles,1994,NA,FALSE
Sierra Leone,1994,NA,FALSE
Singapore,1994,NA,FALSE
Sint Eustatius,1994,NA,FALSE
Sint Maarten,1994,NA,FALSE
Slovakia,1994,NA,FALSE
Slovenia,1994,NA,FALSE
Solomon Islands,1994,NA,FALSE
Somalia,1994,NA,FALSE
Somaliland,1994,NA,FALSE
South Africa,1994,NA,FALSE
South Korea,1994,NA,FALSE
South Sudan,1994,NA,FALSE
South Vietnam,1994,NA,FALSE
South Yemen,1994,NA,FALSE
Southern Rhodesia,1994,NA,FALSE
Soviet Union,1994,NA,FALSE
Spain,1994,NA,FALSE
Sri Lanka,1994,NA,FALSE
Sudan,1994,NA,FALSE
Surinam,1994,NA,FALSE
Suriname,1994,NA,FALSE
Swaziland,1994,NA,FALSE
Sweden,1994,NA,FALSE
Switzerland,1994,NA,FALSE
Syria,1994,NA,FALSE
Tahiti,1994,NA,FALSE
Taiwan,1994,NA,FALSE
Tajikistan,1994,NA,FALSE
Tanganyika,1994,NA,FALSE
Tanzania,1994,NA,FALSE
Thailand,1994,NA,FALSE
Tibet,1994,NA,FALSE
Togo,1994,NA,FALSE
Tonga,1994,NA,FALSE
Trinidad and Tobago,1994,NA,FALSE
Tunisia,1994,NA,FALSE
Turkey,1994,NA,FALSE
Turkmenistan,1994,NA,FALSE
Turks and Caicos Islands,1994,NA,FALSE
Tuvalu,1994,NA,FALSE
Uganda,1994,NA,FALSE
Ukraine,1994,NA,FALSE
United Arab Emirates,1994,NA,FALSE
United Arab Republic,1994,NA,FALSE
United States,1994,NA,FALSE
Upper Volta,1994,NA,FALSE
Uruguay,1994,NA,FALSE
US Virgin Islands,1994,NA,FALSE
Uzbekistan,1994,NA,FALSE
Vanuatu,1994,NA,FALSE
Vatican,1994,NA,FALSE
Venezuela,1994,NA,FALSE
Vietnam,1994,NA,FALSE
Wales,1994,1439,FALSE
Wallis and Futuna,1994,NA,FALSE
West Germany,1994,NA,FALSE
Western Sahara,1994,NA,FALSE
